Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"104,200",20.58
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"BERRIES, OTHER","BERRIES, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,150",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"14,600",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"40,000",8.21
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,950",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,250",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,HAY,"HAY, CLOVER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"7,600",21.39
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,250",28.63
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,PEARS,"PEARS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"27,800",7.1
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,550",31.08
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,ALMONDS,"ALMONDS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"921,200",3.97
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,100",37.6
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"8,600",20.8
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,450",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"25,400",10.24
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"7,800",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,150",56.77
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,650",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"27,900",41.41
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,450",42.69
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"27,300",27.03
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"8,700",68.1
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"10,300",39.61
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,PLUMS,"PLUMS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"13,000",23.86
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"21,400",19.16
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,800",
